"sample" "diphtong" "speaker" "T2_0%" "T2_10%" "T2_20%" "T2_30%" "T2_40%" "T2_50%" "T2_60%" "T2_70%" "T2_80%" "T2_90%" "T2_100%"
"155" 155 "aU" "F" 995 1138.33898305085 1141.37288135593 1082.37288135593 1028.5593220339 999.338983050847 1025.32203389831 1132.83050847458 1377.94915254237 1544.4406779661 1914
"156" 156 "aU" "F" 1191 1237.25423728814 1238.49152542373 1214.66101694915 1165.06779661017 1067.94915254237 1121.77966101695 1118.89830508475 882.186440677966 847.694915254237 945
"157" 157 "aI" "F" 1259 1471 1601.8813559322 1668.86440677966 2016.08474576271 2086.84745762712 2120.71186440678 2177.25423728814 2168.10169491525 2190.28813559322 2158
"158" 158 "aU" "F" 1389 1352.01694915254 1271.62711864407 1146.5593220339 1066.57627118644 1026.05084745763 826.525423728814 807.305084745763 833.983050847458 897.169491525424 1291
"159" 159 "aU" "F" 1291 1270.67796610169 1155.28813559322 1124.89830508475 1002.49152542373 1006.33898305085 1002.77966101695 1096.35593220339 1180.83050847458 1203.52542372881 1785
"160" 160 "aI" "F" 1300 1393.5593220339 1467.1186440678 1540.67796610169 1774.23728813559 2116.96610169492 2174.61016949153 2268.83050847458 2305.03389830508 2293.20338983051 2112
"161" 161 "aI" "F" 1960 2065.42372881356 2165.42372881356 2220 2220 2220 2291.35593220339 2321.89830508475 2262.23728813559 2247.86440677966 2247
"162" 162 "aI" "F" 2001 1772.93220338983 1755.61016949153 1562.05084745763 1569.96610169492 1885.40677966102 2107.4406779661 2221.94915254237 2390.98305084746 2246.77966101695 2330
"163" 163 "aI" "F" 1560 1420 1457.30508474576 1490.67796610169 1595.96610169492 1743.05084745763 1956.93220338983 2110.64406779661 2215.32203389831 2041.86440677966 1688
"164" 164 "aI" "F" 1700 1801.35593220339 1882.71186440678 1944.06779661017 2000 2046.77966101695 2088.13559322034 2297 2439.33898305085 2568.94915254237 2598
"165" 165 "aI" "F" 1380 1450.50847457627 1530.50847457627 1711.52542372881 1821.01694915254 1936.27118644068 2054.57627118644 2389.01694915254 2581.06779661017 2534.96610169492 2390
"166" 166 "OY" "F" 1096 1120 1161.01694915254 1280 1361.01694915254 1532.54237288136 1683.05084745763 1872.20338983051 2015.83050847458 1814.30508474576 1601
"167" 167 "aU" "F" 1242 1262.54237288136 1160.15254237288 1116.49152542373 1010.01694915254 1028 1035.74576271186 1066.59322033898 1050.62711864407 1168.76271186441 1236
"168" 168 "aI" "F" 1440 1577.28813559322 1660 1609.77966101695 1698.37288135593 1866.8813559322 2148.61016949153 2253.47457627119 2342.22033898305 2280.93220338983 2037
"169" 169 "aU" "F" 1258 1271.71186440678 1284 1130.96610169492 1105.64406779661 1078.33898305085 967.491525423729 901.135593220339 863.542372881356 754.661016949153 761
"170" 170 "OY" "F" 1336 1218.61016949153 1126.77966101695 1097.47457627119 1160.38983050847 1431.86440677966 1661.35593220339 1933.22033898305 2158.98305084746 2300.67796610169 2360
"171" 171 "aI" "F" 1564 1592.25423728814 1634.22033898305 1724.66101694915 1912.05084745763 2070.42372881356 2171.28813559322 2335.42372881356 2392.42372881356 2270.66101694915 2212
"172" 172 "aU" "F" 1283 1230.67796610169 1242 1154.25423728814 1078.22033898305 1050.86440677966 906.932203389831 980.64406779661 1183.03389830508 1392.62711864407 1526
"173" 173 "aU" "F" 1383 1321.01694915254 1139.61016949153 1109.61016949153 1085.25423728814 903.64406779661 895.305084745763 916.338983050847 1079.06779661017 1165.50847457627 1753
"174" 174 "aI" "F" 1681 1560.22033898305 1587.94915254237 1397.47457627119 1778.79661016949 1990.64406779661 2096.22033898305 2121.38983050847 2200.96610169492 2429.76271186441 1936.63704819277
"175" 175 "aI" "F" 1648 1680.66101694915 1695 1845.76271186441 1937.77966101695 2016.72881355932 2147.32203389831 2200.30508474576 2249.5593220339 2202.86440677966 2152
"176" 176 "aI" "F" 1593 1667.86440677966 1704.54237288136 1804.71186440678 1950.03389830508 2121.93220338983 2175.20338983051 2249.03389830508 2411.93220338983 2340.42372881356 2268
"177" 177 "OY" "F" 917 1032 1094.05084745763 1217 1171.42372881356 1348.8813559322 1720.52542372881 1900.23728813559 2062.16949152542 2084.52542372881 2099
"178" 178 "aI" "F" 1458 1870.13559322034 1918.62711864407 1970.67796610169 1942.15254237288 1979.20338983051 2062.94915254237 2236.84745762712 2314.18644067797 2554.59322033898 2749
"179" 179 "aI" "F" 1260 1370.16949152542 1581.01694915254 1831.52542372881 1979.62711864407 2056.72881355932 2170.86440677966 2300.74576271186 2358.69491525424 2326.69491525424 2204
"180" 180 "OY" "F" 1502 1409.38983050847 1252.74576271186 1057.08474576271 1009.74576271186 1215.45762711864 1279.1186440678 1312.94915254237 1643.81355932203 1751.01694915254 1719
"181" 181 "aU" "F" 1328 1307.91525423729 1262.83050847458 1257.86440677966 1174.72881355932 1001.30508474576 1023.86440677966 988.457627118644 965.525423728814 1111.66101694915 1528
"182" 182 "aI" "F" 1561 1693.91525423729 1661.66101694915 1671.27118644068 1736.40677966102 2026.33898305085 2207.49152542373 2305.16949152542 2322.52542372881 2272.37288135593 2191
"183" 183 "aU" "F" 1267 1294.59322033898 1185.25423728814 1121.27118644068 1228.64406779661 1127.49152542373 1033.01694915254 995.101694915254 972.93220338983 925.847457627119 986
"184" 184 "aI" "F" 1364 1243.22033898305 1249.49152542373 1712.27118644068 1879.89830508475 2059.69491525424 2150.96610169492 2240.42372881356 2222.37288135593 2134.72881355932 1743
"185" 185 "aI" "F" 1638 1691.05084745763 1490.49152542373 1791.96610169492 2105.28813559322 2293.72881355932 2193.64406779661 2264.74576271186 2302.96610169492 2264.64406779661 2164
"186" 186 "aU" "F" 1009 1159.10169491525 1156.01694915254 1113.40677966102 1148 1040.84745762712 970.525423728814 938.966101694915 1008.10169491525 1294.96610169492 1584
