"sample" "diphtong" "speaker" "T4_0%" "T4_10%" "T4_20%" "T4_30%" "T4_40%" "T4_50%" "T4_60%" "T4_70%" "T4_80%" "T4_90%" "T4_100%"
"152" 152 "OY" "F" 3791 3654.23728813559 3760.83050847458 3870 3862.86440677966 3813.66101694915 3827.64406779661 3833.94915254237 4438.38983050847 3941.37288135593 3709
"153" 153 "aI" "F" 3678 3870.47457627119 3987.06779661017 4010.37288135593 3933.94915254237 4031.93220338983 4076.20338983051 4043.8813559322 4023.03389830508 4092.16949152542 4126
"154" 154 "aI" "F" 3901 3883.30508474576 3939.8813559322 3998.27118644068 4263.08474576271 4189.72881355932 4100.27118644068 4090.81355932203 4221.30508474576 4284.15254237288 4228
"155" 155 "aU" "F" 3959 3915.32203389831 3846.37288135593 3821.94915254237 3742.10169491525 3713.13559322034 3762.64406779661 3727.67796610169 3797.91525423729 3903 3817
"156" 156 "aU" "F" 3813 3867.77966101695 3948.25423728814 4127.6779661017 4155.84745762712 4091.1186440678 4006.10169491525 4036.66101694915 3999.49152542373 3849.74576271186 3922
"157" 157 "aI" "F" 3850 3801.86440677966 3853.74576271186 3857.18644067797 3887.32203389831 4016.28813559322 4067.22033898305 4050.30508474576 4071.61016949153 4057.83050847458 4119
"158" 158 "aU" "F" 3995 3905.18644067797 3995.96610169492 3975.40677966102 4033.67796610169 3978.52542372881 3935.93220338983 4004.42372881356 4042.32203389831 3875.83050847458 3629
"159" 159 "aU" "F" 4055 4047.86440677966 4027.32203389831 4065.79661016949 3970.57627118644 3965.52542372881 4019.16949152542 3992.25423728814 3911.47457627119 3933.67796610169 4254
"160" 160 "aI" "F" 3755 3766.69491525424 3592.54237288136 3622.22033898305 3968.96610169492 4139.40677966102 4094.20338983051 4156.50847457627 4228.03389830509 4440.54237288136 4529
"161" 161 "aI" "F" 3998 3994.05084745763 3999.40677966102 3987.84745762712 3988.42372881356 4047.32203389831 4099.40677966102 4059.28813559322 4064.33898305085 4097.66101694915 4190
"162" 162 "aI" "F" 4175 4191.40677966102 4327.83050847458 4066.15254237288 3989.18644067797 4054.13559322034 4034.13559322034 4047.25423728814 4112.52542372881 4223.86440677966 4274
"163" 163 "aI" "F" 4202 4185.74576271186 4065.8813559322 4080.66101694915 4007.20338983051 4008.45762711864 4005.01694915254 4018.66101694915 3989.94915254237 3909.76271186441 3722
"164" 164 "aI" "F" 4158 4055.89830508475 3728.13559322034 4364.49152542373 4158.10169491525 4248.98305084746 4008.05084745763 4161.71186440678 4210.54237288136 4143.83050847458 4107
"165" 165 "aI" "F" 3737 3810.47457627119 3677.40677966102 3846.32203389831 3958.4406779661 3962.35593220339 4053.16949152542 4080.37288135593 4231.57627118644 4323.23728813559 4289
"166" 166 "OY" "F" 3927 3983.62711864407 3990.28813559322 4003.25423728814 4023.15254237288 4024.05084745763 4032.18644067797 4314.91525423729 4071.4406779661 4043.52542372881 3983
"167" 167 "aU" "F" 3959 3944.72881355932 3932.8813559322 3825.67796610169 3760.05084745763 3851.67796610169 3816.06779661017 3763.45762711864 3688.74576271186 4029.71186440678 4445
"168" 168 "aI" "F" 3901 3985.86440677966 3886.64406779661 3977.81355932203 3910.62711864407 3908.38983050847 3966.93220338983 4017.08474576271 4055.37288135593 4144.59322033898 4230
"169" 169 "aU" "F" 3635 4842.79661016949 3753.45762711864 3793.89830508475 3750.76271186441 3807.98305084746 3848.89830508475 3849.16949152542 3676.77966101695 3585.05084745763 3294
"170" 170 "OY" "F" 3571 3893.2976744186 3624.50847457627 3749.52542372881 3757.23728813559 3826.67796610169 3815.96610169492 3820.98305084746 4227.69491525424 4014.20338983051 3813
"171" 171 "aI" "F" 3910 3848.22033898305 3931.33898305085 4005.1186440678 4019.8813559322 3982.57627118644 3992.47457627119 4010.37288135593 4091.4406779661 4081.89830508475 4109
"172" 172 "aU" "F" 3793 3859.86440677966 3866.71186440678 3930.86440677966 3935.16949152542 4005.72881355932 3923.01694915254 3835.20338983051 4061.69491525424 4248.4406779661 4484
"173" 173 "aU" "F" 3961 3878.25423728814 3895.54237288136 3914.28813559322 4648.86440677966 3931.81355932203 3875.66101694915 3896 3642.38983050847 3745.71186440678 4221
"174" 174 "aI" "F" 4015 4022.81355932203 4021.57627118644 4076.01694915254 4102.61016949153 4086.06779661017 4097.05084745763 4122.57627118644 4176.45762711864 4308.33898305085 4279
"175" 175 "aI" "F" 4141 4010.79661016949 3905.64406779661 3974.96610169492 3959.08474576271 4048.37288135593 3991.20338983051 3988.1186440678 4027.5593220339 4055.71186440678 4132
"176" 176 "aI" "F" 3868 3892.08474576271 3960.13559322034 4004.83050847458 4025.06779661017 4020.64406779661 4076.5593220339 4041.32203389831 4108.49152542373 4127.96610169491 4135
"177" 177 "OY" "F" 3592 3445.94915254237 3664.42372881356 3597.71186440678 3753.5593220339 4061.01694915254 3970.22033898305 3919.23728813559 3926.06779661017 4058.59322033898 4191
"178" 178 "aI" "F" 4175 4069.72881355932 4045.16949152542 4063.66101694915 3906.54237288136 4021.69491525424 4146.20338983051 4099.30508474576 3979.33898305085 4189.89830508475 4146
"179" 179 "aI" "F" 3762 3917.27118644068 3835.66101694915 3930 3983.05084745763 4019.98305084746 4077.94915254237 4108.50847457627 4087.81355932203 4170.61016949153 4196
"180" 180 "OY" "F" 3660 4002.89830508475 3993.61016949153 3928.28813559322 3840.1186440678 3978.89830508475 4166.83050847458 3999.98305084746 4019.22033898305 3936.23728813559 3930
"181" 181 "aU" "F" 4128 4103.30508474576 4105.49152542373 4109.72881355932 4190.22033898305 4116.49152542373 4106.30508474576 4098.37288135593 4132.01694915254 3878.4406779661 3771
"182" 182 "aI" "F" 4032 4000.13559322034 3979.83050847458 3974.13559322034 3959.16949152542 3924.96610169492 3920.69491525424 3970.16949152542 3985.10169491525 4083.42372881356 4177
"183" 183 "aU" "F" 3825 3881.59322033898 3958.89830508475 3934.15254237288 3939.91525423729 3916.59322033898 3761.57627118644 3708.94915254237 3836.35593220339 3742.64406779661 3808
"184" 184 "aI" "F" 4028 3839.40677966102 3511.22033898305 4041.25423728814 4155.15254237288 4143 4131.03389830509 4251.05084745763 4191.10169491525 4073.57627118644 4195
"185" 185 "aI" "F" 4160 4000.23728813559 4040.05084745763 4058.45762711864 3981.25423728814 3966.16949152542 4012.45762711864 3978.64406779661 3969.33898305085 3991.22033898305 4039
"186" 186 "aU" "F" 3877 3919.74576271186 3944.45762711864 3956.40677966102 3891.86440677966 3835.37288135593 3884.57627118644 3845.50847457627 3821.39087207651 3892.64245810056 3498
